HOSPCODE|HID|HOUSE_ID|HOUSETYPE|ROOMNO|CONDO|HOUSE|SOISUB|SOIMAIN|ROAD|VILLANAME|VILLAGE|TAMBON|AMPUR|CHANGWAT|TELEPHONE|LATITUDE|LONGITUDE|NFAMILY|LOCATYPE|VHVID|HEADID|TOILET|WATER|WATERTYPE|GARBAGE|HOUSING|DURABILITY|CLEANLINESS|VENTILATION|LIGHT|WATERTM|MFOOD|BCONTROL|ACONTROL|CHEMICAL|OUTDATE|D_UPDATE
07522|697||0|||234|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|698||0|||249|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|699||0|||242|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|700||0|||162|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|701||0|||168|||||03|07|02|56||||1||000000|002404||||||||||||||||20101009000000
07522|703||0|||15|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|704||0|||155/1|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|709||0|||163|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|710||0|||163/1|||||03|07|02|56||||1||000000|002419||||||||||||||||20130219144034
07522|711||0|||165|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|712||0|||166|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|713||0|||167|||||03|07|02|56||||1||000000|002431||||||||||||||||20130219144109
07522|714||0|||167/1|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|715||0|||159|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|717||0|||184|||||03|07|02|56||||1||000000|002444||||||||||||||||20130219144200
07522|718||0|||175/1|||||03|07|02|56||||1||000000|002447||||||||||||||||20101009000000
07522|724||0|||133|||||03|07|02|56||||1||000000|002452||||||||||||||||20101009000000
07522|726||0|||119|||||03|07|02|56||||1||000000|002455||||||||||||||||20130219144304
07522|727||0|||12|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|729||0|||131|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|730||0|||134/1|||||03|07|02|56||||1||000000|002460||||||||||||||||20101123110712
07522|732||0|||183/3|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|733||0|||178|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|734||0|||178/1|||||03|07|02|56||||1|2|000000|002476||||||||||||||||20121010095114
07522|735||0|||178/2|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|736||0|||178/3|||||03|07|02|56||||1||000000|002485||||||||||||||||20101009000000
07522|737||0|||179/1|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|740||0|||179|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|741||0|||183/2|||||03|07|02|56||||1||000000|002495||||||||||||||||20101009000000
07522|742||0|||180|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|743||0|||181|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|744||0|||182|||||03|07|02|56||||1||000000|002507||||||||||||||||20120719135211
07522|745||0|||183|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|746||0|||183/1|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|748||0|||173|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|749||0|||170/3|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|750||0|||176|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|751||0|||170/2|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|752||0|||170/1|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|753||0|||170|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|754|5602025705|0|||171|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|755||0|||169/1|||||03|07|02|56||||1||000000|002546||||||||||||||||20101009000000
07522|756|5602010038|0|||172|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|757||0|||169|||||03|07|02|56||||1||000000|002556||||||||||||||||20101009000000
07522|758||0|||173/1|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|759||0|||174|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|760||0|||174/1|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|761||0|||175|||||03|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|762||0|||175/2|||||03|07|02|56||||1||000000|002579||||||||||||||||20101009000000
07522|2081||0|||210|||||03|07|02|56||||1||000000|000000||||||||||||||||20110215142042
07522|2106|56020307972|0|||164|||||03|07|02|56||||1||000000|002559||||||||||||||||20110420143754
07522|2161||0|||137|||||03|07|02|56||||1|2|000000|002264||||||||||||||||20120121082120
07522|2199||0|||247|||||03|07|02|56||||1|2|000000|003909||||||||||||||||20120912134503
07522|764||0|||26/1|||||04|07|02|56||||1||002847|000000||||||||||||||||20101009000000
07522|765||0|||26/2|||||04|07|02|56||||1||002677|000000||||||||||||||||20101009000000
07522|766||0|||26|||||04|07|02|56||||1||002632|002594||||||||||||||||20101009000000
07522|767||0|||261/1|||||04|07|02|56||||1||003120|002599||||||||||||||||20101009000000
07522|768||0|||29|||||04|07|02|56||||1||003120|000000||||||||||||||||20101009000000
07522|770||0|||38/1|||||04|07|02|56||||1||002632|002607||||||||||||||||20101009000000
07522|771||0|||34|||||04|07|02|56||||1||003120|000000||||||||||||||||20101009000000
07522|772||0|||350/1|||||04|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|773|5602004830|0|||36|||||04|07|02|56||||1||003120|000000||||||||||||||||20101009000000
07522|775|5602004833|0|||37/1|||||04|07|02|56||||1||003120|000000||||||||||||||||20101009000000
07522|776||0|||38|||||04|07|02|56||||1||002632|002631||||||||||||||||20101009000000
07522|778||0|||22/3|||||04|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|781||0|||31|||||04|07|02|56||||1||003120|000000||||||||||||||||20101009000000
07522|782||0|||23|||||04|07|02|56||||1|2|002677|002641||||||||||||||||20121009083055
07522|783||0|||51|||||04|07|02|56||||1||002818|000000||||||||||||||||20101009000000
07522|784||0|||39|||||04|07|02|56||||1||002632|000000||||||||||||||||20101009000000
07522|785||0|||180/1|||||04|07|02|56||||1||003015|000000||||||||||||||||20101009000000
07522|786||0|||193/1|||||04|07|02|56||||1||003120|000000||||||||||||||||20101009000000
07522|787||0|||2|||||04|07|02|56||||1||003096|002663||||||||||||||||20101009000000
07522|788||0|||203/1|||||04|07|02|56||||1||002847|000000||||||||||||||||20101009000000
07522|790||0|||214/1|||||04|07|02|56||||1||003015|000000||||||||||||||||20101009000000
07522|791||0|||23/1|||||04|07|02|56||||1||002677|000000||||||||||||||||20101009000000
07522|792||0|||22/1|||||04|07|02|56||||1||003120|000000||||||||||||||||20101009000000
07522|793||0|||253|||||04|07|02|56||||1||002752|000000||||||||||||||||20101009000000
07522|794||0|||23/2|||||04|07|02|56||||1||002677|002688||||||||||||||||20101009000000
07522|795||0|||238|||||04|07|02|56||||1||003015|002693||||||||||||||||20101009000000
07522|796||0|||24|||||04|07|02|56||||1||002677|000000||||||||||||||||20101009000000
07522|797||0|||24/1|||||04|07|02|56||||1||002677|002707||||||||||||||||20101009000000
07522|798||0|||24/2|||||04|07|02|56||||1||002677|002709||||||||||||||||20101009000000
07522|799||0|||245/2|||||04|07|02|56||||1||002950|000000||||||||||||||||20101009000000
07522|800||1|||25|||||04|07|02|56||||1|2|002632|002715||||||||||||||||20130912131707
07522|802||0|||22|||||04|07|02|56||||1|2|002677|002718||||||||||||||||20121010103503
07522|803||0|||55|||||04|07|02|56||||1||003077|002723||||||||||||||||20101009000000
07522|804||0|||5/1|||||04|07|02|56||||1||003096|000000||||||||||||||||20101009000000
07522|805|5602004853|0|||50|||||04|07|02|56||||1||003077|000000||||||||||||||||20101009000000
07522|806||0|||17|||||04|07|02|56||||1||002752|000000||||||||||||||||20101009000000
07522|809||0|||51/1|||||04|07|02|56||||1||002752|000000||||||||||||||||20101009000000
07522|810||0|||51/2|||||04|07|02|56||||1||002818|002755||||||||||||||||20101009000000
07522|811||0|||52|||||04|07|02|56||||1||002847|000000||||||||||||||||20101009000000
07522|812||0|||52/1|||||04|07|02|56||||1||002752|000000||||||||||||||||20101009000000
07522|813||0|||50/1|||||04|07|02|56||||1||003077|000000||||||||||||||||20101009000000
07522|814||0|||54|||||04|07|02|56||||1||002770|002771||||||||||||||||20101009000000
07522|815||0|||48/3|||||04|07|02|56||||1||002920|002775||||||||||||||||20101009000000
07522|816||0|||56|||||04|07|02|56||||1||003077|002778||||||||||||||||20101009000000
07522|817||0|||56/1|||||04|07|02|56||||1||003077|000000||||||||||||||||20101009000000
07522|818||0|||57|||||04|07|02|56||||1||003077|002793||||||||||||||||20130807141746
07522|819||0|||57/1|||||04|07|02|56||||1||002818|000000||||||||||||||||20101009000000
07522|820||0|||58|||||04|07|02|56||||1||002818|000000||||||||||||||||20101009000000
07522|821||0|||58/1|||||04|07|02|56||||1||002752|002810||||||||||||||||20101009000000
07522|822||0|||58/2|||||04|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|823||0|||59|||||04|07|02|56||||1||002818|002819||||||||||||||||20101009000000
07522|824||0|||59/3|||||04|07|02|56||||1||002818|000000||||||||||||||||20101009000000
07522|825||0|||53|||||04|07|02|56||||1||002847|000000||||||||||||||||20101009000000
07522|826||0|||43/1|||||04|07|02|56||||1||003090|002832||||||||||||||||20101009000000
07522|827||0|||39/1|||||04|07|02|56||||1||002632|002840||||||||||||||||20101009000000
07522|829||0|||4|||||04|07|02|56||||1||002847|000000||||||||||||||||20101009000000
07522|830||0|||40|||||04|07|02|56||||1||002632|000000||||||||||||||||20101009000000
07522|832||0|||41|||||04|07|02|56||||1||003090|002857||||||||||||||||20101009000000
07522|833||0|||41/1|||||04|07|02|56||||1||003090|002860||||||||||||||||20101009000000
07522|834||0|||41/2|||||04|07|02|56||||1||002920|000000||||||||||||||||20101009000000
07522|835||0|||42|||||04|07|02|56||||1||003090|000000||||||||||||||||20101009000000
07522|836||0|||5|||||04|07|02|56||||1||003096|000000||||||||||||||||20101009000000
07522|837||0|||43|||||04|07|02|56||||1||003090|000000||||||||||||||||20101009000000
07522|838||0|||49|||||04|07|02|56||||1||003090|000000||||||||||||||||20101009000000
07522|839||0|||44|||||04|07|02|56||||1||002920|002882||||||||||||||||20120820160647
07522|840||0|||44/1|||||04|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|841||0|||45|||||04|07|02|56||||1||003090|002890||||||||||||||||20101009000000
07522|842||0|||45/1|||||04|07|02|56||||1||002920|002895||||||||||||||||20130603145440
07522|843||0|||46|||||04|07|02|56||||1||002920|000000||||||||||||||||20101009000000
07522|844||0|||47|||||04|07|02|56||||1||002950|000000||||||||||||||||20101009000000
07522|845||0|||47/1|||||04|07|02|56||||1||003020|002906||||||||||||||||20101009000000
07522|846||0|||48|||||04|07|02|56||||1|2|002920|002911||||||||||||||||20121002131942
07522|847||0|||48/2|||||04|07|02|56||||1||002920|000000||||||||||||||||20101009000000
07522|850||0|||72/2|||||04|07|02|56||||1||002921|002922||||||||||||||||20101009000000
07522|851||0|||76/1|||||04|07|02|56||||1||002921|002925||||||||||||||||20101009000000
07522|852||0|||76|||||04|07|02|56||||1||002980|002929||||||||||||||||20101009000000
07522|853||0|||75/2|||||04|07|02|56||||1||002980|002933||||||||||||||||20101009000000
07522|854||0|||75/1|||||04|07|02|56||||1||002980|002936||||||||||||||||20101009000000
07522|855||0|||75|||||04|07|02|56||||1||003020|000000||||||||||||||||20101009000000
07522|856||0|||74/1|||||04|07|02|56||||1||002950|002942||||||||||||||||20101009000000
07522|857||0|||74|||||04|07|02|56||||1|2|002950|002946||||||||||||||||20121010111438
07522|858||0|||73/2|||||04|07|02|56||||1||002950|000000||||||||||||||||20101009000000
07522|859||0|||69|||||04|07|02|56||||1||003174|000000||||||||||||||||20101009000000
07522|860||0|||73|||||04|07|02|56||||1|2|002950|002955||||||||||||||||20121010133330
07522|861||0|||77/2|||||04|07|02|56||||1||002964|000000||||||||||||||||20101009000000
07522|862||0|||72/1|||||04|07|02|56||||1||000000|002966||||||||||||||||20101009000000
07522|863||0|||72|||||04|07|02|56||||1||002950|002971||||||||||||||||20101009000000
07522|864||0|||71/1|||||04|07|02|56||||1||002980|000000||||||||||||||||20101009000000
07522|865||0|||71|||||04|07|02|56||||1||002980|000000||||||||||||||||20101009000000
07522|866||0|||70/2|||||04|07|02|56||||1||002921|000000||||||||||||||||20101009000000
07522|867||1|||70/1|||||04|07|02|56||||1|2|002921|002989||||||||||||||||20131104135317
07522|868|5602004876|1|||70|||||04|07|02|56||||1|2|003020|002995||||||||||||||||20130625131551
07522|869||0|||61/3|||||04|07|02|56||||1||003003|000000||||||||||||||||20101009000000
07522|871||0|||8/2|||||04|07|02|56||||1||003015|000000||||||||||||||||20101009000000
07522|872||0|||9|||||04|07|02|56||||1||003015|000000||||||||||||||||20101009000000
07522|873|56020307085|0|||88|||||04|07|02|56||||1||003020|003019||||||||||||||||20101009000000
07522|875||0|||84|||||04|07|02|56||||1||000000|003021||||||||||||||||20101009000000
07522|876||0|||82/3|||||04|07|02|56||||1||003174|000000||||||||||||||||20101009000000
07522|877||0|||82/2|||||04|07|02|56||||1||002980|003028||||||||||||||||20101009000000
07522|878||0|||82/1|||||04|07|02|56||||1||000000|003031||||||||||||||||20101009000000
07522|879||0|||81/1|||||04|07|02|56||||1||003174|000000||||||||||||||||20101009000000
07522|880||0|||77|||||04|07|02|56||||1||002964|000000||||||||||||||||20101009000000
07522|881||0|||80|||||04|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|882||0|||77/1|||||04|07|02|56||||1||002964|003048||||||||||||||||20101009000000
07522|883||0|||8/1|||||04|07|02|56||||1|2|000000|003053||||||||||||||||20120611125617
07522|884||0|||8|||||04|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|885||0|||79|||||04|07|02|56||||1||000000|003061||||||||||||||||20101009000000
07522|888||0|||78/1|||||04|07|02|56||||1||002964|000000||||||||||||||||20101009000000
07522|889||0|||78|||||04|07|02|56||||1||003174|000000||||||||||||||||20101009000000
07522|890||0|||77/3|||||04|07|02|56||||1||002980|003073||||||||||||||||20101009000000
07522|891||0|||68/1|||||04|07|02|56||||1||003077|000000||||||||||||||||20101009000000
07522|892||0|||81|||||04|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|893||0|||106/1|||||04|07|02|56||||1||003020|000000||||||||||||||||20101009000000
07522|894||0|||60|||||04|07|02|56||||1||003090|003088||||||||||||||||20101009000000
07522|896||0|||6/1|||||04|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|897||0|||6|||||04|07|02|56||||1||003096|003093||||||||||||||||20101009000000
07522|898||0|||30/1|||||04|07|02|56||||1||002752|003100||||||||||||||||20101009000000
07522|899||0|||1|||||04|07|02|56||||1||003096|003108||||||||||||||||20101009000000
07522|900||0|||10|||||04|07|02|56||||1||003015|003116||||||||||||||||20101009000000
07522|901|56020298485|0|||102|||||04|07|02|56||||1||003020|000000||||||||||||||||20101009000000
07522|902||0|||7|||||04|07|02|56||||1||003096|000000||||||||||||||||20101009000000
07522|904|5602004867|0|||61|||||04|07|02|56||||1||003003|003123||||||||||||||||20101009000000
07522|905||0|||11|||||04|07|02|56||||1||003015|000000||||||||||||||||20101009000000
07522|906||0|||116|||||04|07|02|56||||1||002752|003129||||||||||||||||20101009000000
07522|907||0|||13|||||04|07|02|56||||1||002847|000000||||||||||||||||20101009000000
07522|912||0|||142/2|||||04|07|02|56||||1||003174|003138||||||||||||||||20101009000000
07522|913||0|||106|||||04|07|02|56||||1||003020|000000||||||||||||||||20101009000000
07522|915|5602004874|0|||68|||||04|07|02|56||||1||003020|000000||||||||||||||||20101009000000
07522|916||0|||67|||||04|07|02|56||||1||002980|000000||||||||||||||||20101009000000
07522|917||0|||66/2|||||04|07|02|56||||1||002770|000000||||||||||||||||20101009000000
07522|918||0|||66/1|||||04|07|02|56||||1||002770|000000||||||||||||||||20101009000000
07522|919||0|||66|||||04|07|02|56||||1|2|002770|003159||||||||||||||||20121010141807
07522|920||0|||65/4|||||04|07|02|56||||1||002921|000000||||||||||||||||20101009000000
07522|921||0|||65/3|||||04|07|02|56||||1||002847|000000||||||||||||||||20101009000000
07522|922||0|||65/2|||||04|07|02|56||||1||002770|003167||||||||||||||||20101009000000
07522|923||0|||60/1|||||04|07|02|56||||1||003174|003171||||||||||||||||20101009000000
07522|924||0|||65|||||04|07|02|56||||1||002770|000000||||||||||||||||20101009000000
07522|925||0|||60/2|||||04|07|02|56||||1||003003|003179||||||||||||||||20101009000000
07522|926||0|||64/1|||||04|07|02|56||||1||002921|000000||||||||||||||||20101009000000
07522|927||0|||64|||||04|07|02|56||||1||003003|003189||||||||||||||||20101009000000
07522|928||0|||63|||||04|07|02|56||||1||002847|000000||||||||||||||||20101009000000
07522|931||0|||62|||||04|07|02|56||||1||003003|000000||||||||||||||||20101009000000
07522|932||0|||61/2|||||04|07|02|56||||1||003003|000000||||||||||||||||20101009000000
07522|933||0|||61/1|||||04|07|02|56||||1||003003|003201||||||||||||||||20101116144453
07522|935||0|||65/1|||||04|07|02|56||||1||002847|000000||||||||||||||||20101009000000
07522|936||0|||274|||||04|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|2043||0|||70/3|||||04|07|02|56||||1||000000|002990||||||||||||||||20101030153155
07522|2152||0|||76/2|||||04|07|02|56||||1|2|000000|003158||||||||||||||||20111129135244
07522|2154||0|||239|||||04|07|02|56||||1|2|000000|002695||||||||||||||||20111207154416
07522|2155|5602027560|0|||83|||จุน-ปง||04|07|02|56||||1|2|000000|004015||||||||||||||||20120106132859
07522|2177||0|||48/1|||||04|07|02|56||||1|2|000000|002780||||||||||||||||20120510141615
07522|2278||1|||50/2|||||04|07|02|56||||1|2|000000|002748||||||||||||||||20130710132838
07522|2291||1||||||||04|07|02|56||||1|2|000000|003078||||||||||||||||20140127143509
07522|2293||1|||68/2|||||04|07|02|56||||1|2|000000|003078||||||||||||||||20140127143645
07522|937||0|||58/1|||||05|07|02|56||||1||003228|000000||||||||||||||||20101009000000
07522|938||0|||60/1|||||05|07|02|56||||1||003277|000000||||||||||||||||20101009000000
07522|939||0|||60|||||05|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|940||0|||6/2|||||05|07|02|56||||1||003301|000000||||||||||||||||20101009000000
07522|941||0|||6/1|||||05|07|02|56||||1||003301|000000||||||||||||||||20101009000000
07522|942||0|||6|||||05|07|02|56||||1||003228|000000||||||||||||||||20101009000000
07522|943||0|||59/2|||||05|07|02|56||||1||003301|003235||||||||||||||||20101009000000
07522|944||0|||59/1|||||05|07|02|56||||1||003228|000000||||||||||||||||20101009000000
07522|945||1|||38/1|||||05|07|02|56||||1|2|003314|003243||||||||||||||||20131031102620
07522|947||0|||62/1|||||05|07|02|56||||1||000000|003249||||||||||||||||20101009000000
07522|948||0|||58|||||05|07|02|56||||1||003304|003252||||||||||||||||20101009000000
07522|949||0|||57/1|||||05|07|02|56||||1||003304|003255||||||||||||||||20101009000000
07522|950||0|||57|||||05|07|02|56||||1||003304|000000||||||||||||||||20101009000000
07522|951||0|||56/1|||||05|07|02|56||||1||000000|003263||||||||||||||||20101009000000
07522|952||0|||56|||||05|07|02|56||||1||003304|000000||||||||||||||||20101009000000
07522|953||0|||55|||||05|07|02|56||||1||003409|000000||||||||||||||||20101009000000
07522|954||0|||59|||||05|07|02|56||||1||003301|000000||||||||||||||||20101009000000
07522|957||0|||66/3|||||05|07|02|56||||1||003277|000000||||||||||||||||20101009000000
07522|958||0|||66/2|||||05|07|02|56||||1||003769|003278||||||||||||||||20101009000000
07522|959||0|||66/1|||||05|07|02|56||||1||003301|000000||||||||||||||||20101009000000
07522|960||0|||66|||||05|07|02|56||||1||003314|003288||||||||||||||||20110126141907
07522|963||0|||61|||||05|07|02|56||||1||000000|003293||||||||||||||||20101009000000
07522|965||0|||62|||||05|07|02|56||||1||003649|003296||||||||||||||||20101009000000
07522|967||0|||63/4|||||05|07|02|56||||1||003301|003300||||||||||||||||20110801141718
07522|968||0|||63/2|||||05|07|02|56||||1||003304|003303||||||||||||||||20101009000000
07522|969||0|||63/1|||||05|07|02|56||||1||003384|003307||||||||||||||||20101009000000
07522|970||1|||63|||||05|07|02|56||||1|2|003301|003309||||||||||||||||20131125113746
07522|971||0|||62/2|||||05|07|02|56||||1|2|003380|003311||||||||||||||||20121008124158
07522|972||0|||54/1|||||05|07|02|56||||1||003314|003314||||||||||||||||20101009000000
07522|974||0|||42/1|||||05|07|02|56||||1||003277|003318||||||||||||||||20101009000000
07522|977||0|||45|||||05|07|02|56||||1||003529|000000||||||||||||||||20101009000000
07522|978||0|||44|||||05|07|02|56||||1||003584|003327||||||||||||||||20101009000000
07522|979||0|||43/1|||||05|07|02|56||||1||003649|000000||||||||||||||||20101009000000
07522|980||0|||43|||||05|07|02|56||||1||003769|003333||||||||||||||||20101009000000
07522|981||0|||42/4|||||05|07|02|56||||1||003277|003335||||||||||||||||20121114104046
07522|983||0|||42/2|||||05|07|02|56||||1||003277|003337||||||||||||||||20101009000000
07522|985||0|||42|||||05|07|02|56||||1||003584|003341||||||||||||||||20101009000000
07522|986||0|||41|||||05|07|02|56||||1||000000|003347||||||||||||||||20101009000000
07522|988||0|||4/1|||||05|07|02|56||||1||003619|003348||||||||||||||||20101009000000
07522|989||0|||4|||||05|07|02|56||||1||003705|003350||||||||||||||||20101009000000
07522|990||0|||39|||||05|07|02|56||||1||003502|003358||||||||||||||||20101009000000
07522|991||0|||38/2|||||05|07|02|56||||1||003502|000000||||||||||||||||20101009000000
07522|993||0|||51|||||05|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|994||0|||68/1|||||05|07|02|56||||1||000000|003371||||||||||||||||20101009000000
07522|995||0|||54|||||05|07|02|56||||1||003304|000000||||||||||||||||20101009000000
07522|996||0|||53/3|||||05|07|02|56||||1|2|003380|003375||||||||||||||||20121008124743
07522|997||0|||53/2|||||05|07|02|56||||1||003380|003379||||||||||||||||20101009000000
07522|998||0|||53/1|||||05|07|02|56||||1||003384|003383||||||||||||||||20101009000000
07522|1000||0|||53|||||05|07|02|56||||1||003380|003387||||||||||||||||20101009000000
07522|1001||0|||47|||||05|07|02|56||||1||000000|003390||||||||||||||||20101009000000
07522|1002||0|||51/1|||||05|07|02|56||||1||003277|003392||||||||||||||||20101009000000
07522|1003||0|||54/2|||||05|07|02|56||||1||003304|000000||||||||||||||||20101009000000
07522|1005||0|||50|||||05|07|02|56||||1||003409|000000||||||||||||||||20101009000000
07522|1006||0|||5|||||05|07|02|56||||1||003407|000000||||||||||||||||20101009000000
07522|1007||0|||49/1|||||05|07|02|56||||1||003409|003408||||||||||||||||20101009000000
07522|1009||0|||49|||||05|07|02|56||||1||003380|003412||||||||||||||||20101009000000
07522|1010||0|||48|||||05|07|02|56||||1||003409|003415||||||||||||||||20101009000000
07522|1011||0|||52|||||05|07|02|56||||1||003380|003421||||||||||||||||20101009000000
07522|1012||0|||97|||||05|07|02|56||||1||003556|003424||||||||||||||||20101009000000
07522|1016||0|||11|||||05|07|02|56||||1||003228|003427||||||||||||||||20101009000000
07522|1019||0|||9809|||||05|07|02|56||||1||003769|000000||||||||||||||||20101009000000
07522|1022||0|||108/1|||||05|07|02|56||||1||003619|000000||||||||||||||||20101009000000
07522|1032||0|||122|||||05|07|02|56||||1||003556|003436||||||||||||||||20101009000000
07522|1034||0|||10|||||05|07|02|56||||1|2|003619|003441||||||||||||||||20121008132434
07522|1047||0|||107|||||05|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1052||0|||77/1|||||05|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1054||0|||76/1|||||05|07|02|56||||1||003705|000000||||||||||||||||20101009000000
07522|1055||0|||76|||||05|07|02|56||||1||003705|003456||||||||||||||||20101009000000
07522|1062||0|||70|||||05|07|02|56||||1||000000|003464||||||||||||||||20101009000000
07522|1063||0|||7/2|||||05|07|02|56||||1||003619|003465||||||||||||||||20101009000000
07522|1064||0|||7/1|||||05|07|02|56||||1|2|003314|003468||||||||||||||||20121008132941
07522|1065||0|||7|||||05|07|02|56||||1||003619|000000||||||||||||||||20101009000000
07522|1079||0|||68|||||05|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1089||0|||13/1|||||05|07|02|56||||1||003384|003479||||||||||||||||20101009000000
07522|1092||0|||14|||||05|07|02|56||||1||003529|003481||||||||||||||||20101009000000
07522|1095||0|||137/1|||||05|07|02|56||||1||003304|003487||||||||||||||||20101009000000
07522|1098||0|||144|||||05|07|02|56||||1||003384|003491||||||||||||||||20101009000000
07522|1105||0|||2|||||05|07|02|56||||1||003407|000000||||||||||||||||20101009000000
07522|1109||0|||19/2|||||05|07|02|56||||1||003502|000000||||||||||||||||20101009000000
07522|1110||0|||19/1|||||05|07|02|56||||1||000000|000000||||||||||||||||20101009000000
07522|1111||0|||19|||||05|07|02|56||||1||003228|003509||||||||||||||||20101009000000
07522|1112||0|||189/1|||||05|07|02|56||||1|2|003384|003511||||||||||||||||20121008134020
07522|1114||0|||189|||||05|07|02|56||||1||003769|003517||||||||||||||||20101009000000
07522|1116||0|||18|||||05|07|02|56||||1||003228|000000||||||||||||||||20101009000000
07522|1117||0|||13|||||05|07|02|56||||1||003619|003523||||||||||||||||20101009000000
07522|1118||0|||17|||||05|07|02|56||||1||003529|003526||||||||||||||||20101009000000
07522|1119||0|||16|||||05|07|02|56||||1||003529|003530||||||||||||||||20101009000000
07522|1121||0|||15|||||05|07|02|56||||1||003619|000000||||||||||||||||20101009000000
07522|1124||0|||145|||||05|07|02|56||||1||000000|003536||||||||||||||||20101009000000
07522|1125||0|||188|||||05|07|02|56||||1||003769|000000||||||||||||||||20101009000000
07522|1128||0|||38|||||05|07|02|56||||1||003502|000000||||||||||||||||20101009000000
07522|1157||0|||12/1|||||05|07|02|56||||1||003409|003550||||||||||||||||20101009000000
07522|1158||0|||12|||||05|07|02|56||||1||003556|003553||||||||||||||||20101009000000
07522|1160||0|||119/1|||||05|07|02|56||||1||000000|003559||||||||||||||||20101009000000
07522|1163||0|||123|||||05|07|02|56||||1||003556|003561||||||||||||||||20101009000000
07522|1164||1|||276|||||05|07|02|56||||1|2|003384|003564||||||||||||||||20131118111720
07522|1166||0|||35|||||05|07|02|56||||1||000000|003571||||||||||||||||20101009000000
07522|1167||0|||36|||||05|07|02|56||||1||003502|003572||||||||||||||||20101009000000
07522|1168||0|||36/1|||||05|07|02|56||||1||003409|003578||||||||||||||||20101009000000
07522|1169||0|||37|||||05|07|02|56||||1||003649|003582||||||||||||||||20101009000000
07522|1170||0|||371|||||05|07|02|56||||1||003584|003584||||||||||||||||20101009000000
07522|1171||0|||284|||||05|07|02|56||||1||003529|003586||||||||||||||||20101009000000
07522|1172||0|||34/1|||||05|07|02|56||||1||003409|003589||||||||||||||||20101009000000
07522|1173||0|||28|||||05|07|02|56||||1||003705|003593||||||||||||||||20101009000000
07522|1174||0|||34|||||05|07|02|56||||1||003301|003599||||||||||||||||20101009000000
07522|1176||0|||273|||||05|07|02|56||||1||003556|003601||||||||||||||||20101009000000
07522|1177||0|||373|||||05|07|02|56||||1||003556|000000||||||||||||||||20101009000000
07522|1179||0|||270|||||05|07|02|56||||1||003228|000000||||||||||||||||20101009000000
